date,time,origin,destination,ridership
2026-04-12,21:00,JB Sentral,Woodlands CIQ,320
2026-04-12,21:00,Woodlands CIQ,JB Sentral,82
2026-04-12,22:00,JB Sentral,Woodlands CIQ,320
2026-04-12,22:00,Woodlands CIQ,JB Sentral,77
2026-04-12,23:00,Woodlands CIQ,JB Sentral,63
2026-04-13,05:00,JB Sentral,Woodlands CIQ,640
2026-04-13,06:00,JB Sentral,Woodlands CIQ,640
2026-04-13,07:00,JB Sentral,Woodlands CIQ,640
2026-04-13,08:00,JB Sentral,Woodlands CIQ,320
2026-04-13,08:00,Woodlands CIQ,JB Sentral,320
2026-04-13,09:00,Woodlands CIQ,JB Sentral,320
2026-04-13,10:00,JB Sentral,Woodlands CIQ,321
2026-04-13,11:00,JB Sentral,Woodlands CIQ,322
2026-04-13,11:00,Woodlands CIQ,JB Sentral,320
2026-04-13,12:00,JB Sentral,Woodlands CIQ,321
2026-04-13,12:00,Woodlands CIQ,JB Sentral,276
2026-04-13,13:00,Woodlands CIQ,JB Sentral,146
2026-04-13,15:00,JB Sentral,Woodlands CIQ,320
2026-04-13,16:00,JB Sentral,Woodlands CIQ,320
2026-04-13,16:00,Woodlands CIQ,JB Sentral,122
2026-04-13,17:00,JB Sentral,Woodlands CIQ,325
2026-04-13,17:00,Woodlands CIQ,JB Sentral,176
2026-04-13,18:00,Woodlands CIQ,JB Sentral,320
2026-04-13,19:00,JB Sentral,Woodlands CIQ,321
2026-04-13,20:00,JB Sentral,Woodlands CIQ,320
2026-04-13,20:00,Woodlands CIQ,JB Sentral,320
2026-04-13,21:00,JB Sentral,Woodlands CIQ,319
2026-04-13,21:00,Woodlands CIQ,JB Sentral,296
2026-04-13,22:00,JB Sentral,Woodlands CIQ,319
2026-04-13,22:00,Woodlands CIQ,JB Sentral,114
2026-04-13,23:00,Woodlands CIQ,JB Sentral,40
2026-04-14,05:00,JB Sentral,Woodlands CIQ,640
2026-04-14,06:00,JB Sentral,Woodlands CIQ,640
2026-04-14,07:00,JB Sentral,Woodlands CIQ,640
2026-04-14,08:00,JB Sentral,Woodlands CIQ,319
2026-04-14,08:00,Woodlands CIQ,JB Sentral,316
2026-04-14,09:00,Woodlands CIQ,JB Sentral,320
2026-04-14,10:00,JB Sentral,Woodlands CIQ,320
2026-04-14,11:00,JB Sentral,Woodlands CIQ,230
2026-04-14,11:00,Woodlands CIQ,JB Sentral,319
2026-04-14,12:00,JB Sentral,Woodlands CIQ,256
2026-04-14,12:00,Woodlands CIQ,JB Sentral,286
2026-04-14,13:00,Woodlands CIQ,JB Sentral,134
2026-04-14,14:00,JB Sentral,Woodlands CIQ,198
2026-04-14,15:00,JB Sentral,Woodlands CIQ,322
2026-04-14,15:00,Woodlands CIQ,JB Sentral,112
2026-04-14,16:00,JB Sentral,Woodlands CIQ,321
2026-04-14,16:00,Woodlands CIQ,JB Sentral,85
2026-04-14,17:00,JB Sentral,Woodlands CIQ,320
2026-04-14,17:00,Woodlands CIQ,JB Sentral,254
2026-04-14,18:00,Woodlands CIQ,JB Sentral,320
2026-04-14,19:00,JB Sentral,Woodlands CIQ,322
2026-04-14,20:00,JB Sentral,Woodlands CIQ,319
2026-04-14,20:00,Woodlands CIQ,JB Sentral,319
2026-04-14,21:00,JB Sentral,Woodlands CIQ,320
2026-04-14,21:00,Woodlands CIQ,JB Sentral,320
2026-04-14,22:00,JB Sentral,Woodlands CIQ,230
2026-04-14,22:00,Woodlands CIQ,JB Sentral,151
2026-04-14,23:00,Woodlands CIQ,JB Sentral,59
2026-04-15,05:00,JB Sentral,Woodlands CIQ,640
2026-04-15,06:00,JB Sentral,Woodlands CIQ,640
2026-04-15,07:00,JB Sentral,Woodlands CIQ,640
2026-04-15,08:00,JB Sentral,Woodlands CIQ,320
2026-04-15,08:00,Woodlands CIQ,JB Sentral,317
2026-04-15,09:00,Woodlands CIQ,JB Sentral,320
2026-04-15,10:00,JB Sentral,Woodlands CIQ,320
2026-04-15,11:00,JB Sentral,Woodlands CIQ,242
2026-04-15,11:00,Woodlands CIQ,JB Sentral,321
2026-04-15,12:00,JB Sentral,Woodlands CIQ,195
2026-04-15,12:00,Woodlands CIQ,JB Sentral,317
2026-04-15,13:00,Woodlands CIQ,JB Sentral,122
2026-04-15,14:00,JB Sentral,Woodlands CIQ,204
2026-04-15,15:00,JB Sentral,Woodlands CIQ,284
2026-04-15,15:00,Woodlands CIQ,JB Sentral,112
2026-04-15,16:00,JB Sentral,Woodlands CIQ,323
2026-04-15,16:00,Woodlands CIQ,JB Sentral,83
2026-04-15,17:00,JB Sentral,Woodlands CIQ,321
2026-04-15,17:00,Woodlands CIQ,JB Sentral,276
2026-04-15,18:00,Woodlands CIQ,JB Sentral,320
2026-04-15,19:00,JB Sentral,Woodlands CIQ,320
2026-04-15,20:00,JB Sentral,Woodlands CIQ,319
2026-04-15,20:00,Woodlands CIQ,JB Sentral,320
2026-04-15,21:00,JB Sentral,Woodlands CIQ,321
2026-04-15,21:00,Woodlands CIQ,JB Sentral,320
2026-04-15,22:00,JB Sentral,Woodlands CIQ,216
2026-04-15,22:00,Woodlands CIQ,JB Sentral,318
2026-04-15,23:00,Woodlands CIQ,JB Sentral,62
2026-04-16,05:00,JB Sentral,Woodlands CIQ,640
2026-04-16,06:00,JB Sentral,Woodlands CIQ,640
2026-04-16,07:00,JB Sentral,Woodlands CIQ,636
2026-04-16,08:00,JB Sentral,Woodlands CIQ,320
2026-04-16,08:00,Woodlands CIQ,JB Sentral,320
2026-04-16,09:00,Woodlands CIQ,JB Sentral,319
2026-04-16,11:00,JB Sentral,Woodlands CIQ,320
2026-04-16,12:00,JB Sentral,Woodlands CIQ,246
2026-04-16,12:00,Woodlands CIQ,JB Sentral,321
2026-04-16,13:00,Woodlands CIQ,JB Sentral,307
2026-04-16,14:00,JB Sentral,Woodlands CIQ,213
2026-04-16,15:00,JB Sentral,Woodlands CIQ,321
2026-04-16,15:00,Woodlands CIQ,JB Sentral,197
2026-04-16,16:00,JB Sentral,Woodlands CIQ,323
2026-04-16,16:00,Woodlands CIQ,JB Sentral,146
2026-04-16,17:00,JB Sentral,Woodlands CIQ,321
2026-04-16,17:00,Woodlands CIQ,JB Sentral,323
2026-04-16,18:00,Woodlands CIQ,JB Sentral,319
2026-04-16,19:00,JB Sentral,Woodlands CIQ,320
2026-04-16,20:00,JB Sentral,Woodlands CIQ,320
2026-04-16,20:00,Woodlands CIQ,JB Sentral,321
2026-04-16,21:00,JB Sentral,Woodlands CIQ,321
2026-04-16,21:00,Woodlands CIQ,JB Sentral,321
2026-04-16,22:00,JB Sentral,Woodlands CIQ,185
2026-04-16,22:00,Woodlands CIQ,JB Sentral,320
2026-04-16,23:00,Woodlands CIQ,JB Sentral,103
2026-04-17,05:00,JB Sentral,Woodlands CIQ,640
2026-04-17,06:00,JB Sentral,Woodlands CIQ,640
2026-04-17,07:00,JB Sentral,Woodlands CIQ,639
2026-04-17,08:00,JB Sentral,Woodlands CIQ,320
2026-04-17,08:00,Woodlands CIQ,JB Sentral,320
2026-04-17,09:00,Woodlands CIQ,JB Sentral,321
2026-04-17,10:00,JB Sentral,Woodlands CIQ,312
2026-04-17,11:00,JB Sentral,Woodlands CIQ,206
2026-04-17,11:00,Woodlands CIQ,JB Sentral,316
2026-04-17,12:00,JB Sentral,Woodlands CIQ,190
2026-04-17,12:00,Woodlands CIQ,JB Sentral,329
2026-04-17,13:00,Woodlands CIQ,JB Sentral,327
2026-04-17,14:00,JB Sentral,Woodlands CIQ,219
2026-04-17,15:00,JB Sentral,Woodlands CIQ,285
2026-04-17,15:00,Woodlands CIQ,JB Sentral,320
2026-04-17,16:00,JB Sentral,Woodlands CIQ,321
2026-04-17,16:00,Woodlands CIQ,JB Sentral,326
2026-04-17,17:00,JB Sentral,Woodlands CIQ,322
2026-04-17,17:00,Woodlands CIQ,JB Sentral,320
2026-04-17,18:00,Woodlands CIQ,JB Sentral,321
2026-04-17,19:00,JB Sentral,Woodlands CIQ,318
2026-04-17,20:00,JB Sentral,Woodlands CIQ,320
2026-04-17,20:00,Woodlands CIQ,JB Sentral,320
2026-04-17,21:00,JB Sentral,Woodlands CIQ,322
2026-04-17,21:00,Woodlands CIQ,JB Sentral,320
2026-04-17,22:00,JB Sentral,Woodlands CIQ,320
2026-04-17,22:00,Woodlands CIQ,JB Sentral,320
2026-04-17,23:00,Woodlands CIQ,JB Sentral,320
2026-04-18,05:00,JB Sentral,Woodlands CIQ,189
2026-04-18,06:00,JB Sentral,Woodlands CIQ,405
2026-04-18,07:00,JB Sentral,Woodlands CIQ,570
2026-04-18,08:00,JB Sentral,Woodlands CIQ,322
2026-04-18,08:00,Woodlands CIQ,JB Sentral,321
2026-04-18,09:00,Woodlands CIQ,JB Sentral,319
2026-04-18,10:00,JB Sentral,Woodlands CIQ,321
2026-04-18,11:00,JB Sentral,Woodlands CIQ,284
2026-04-18,11:00,Woodlands CIQ,JB Sentral,316
2026-04-18,12:00,JB Sentral,Woodlands CIQ,322
2026-04-18,12:00,Woodlands CIQ,JB Sentral,319
2026-04-18,13:00,Woodlands CIQ,JB Sentral,321
2026-04-18,14:00,JB Sentral,Woodlands CIQ,327
2026-04-18,15:00,JB Sentral,Woodlands CIQ,320
2026-04-18,15:00,Woodlands CIQ,JB Sentral,322
2026-04-18,16:00,JB Sentral,Woodlands CIQ,322
2026-04-18,16:00,Woodlands CIQ,JB Sentral,326
2026-04-18,17:00,JB Sentral,Woodlands CIQ,323
2026-04-18,17:00,Woodlands CIQ,JB Sentral,322
2026-04-18,18:00,Woodlands CIQ,JB Sentral,325
2026-04-18,19:00,JB Sentral,Woodlands CIQ,322
2026-04-18,20:00,JB Sentral,Woodlands CIQ,321
2026-04-18,20:00,Woodlands CIQ,JB Sentral,218
2026-04-18,21:00,JB Sentral,Woodlands CIQ,319
2026-04-18,21:00,Woodlands CIQ,JB Sentral,189
2026-04-18,22:00,JB Sentral,Woodlands CIQ,320
2026-04-18,22:00,Woodlands CIQ,JB Sentral,200
2026-04-18,23:00,Woodlands CIQ,JB Sentral,97
2026-04-19,05:00,JB Sentral,Woodlands CIQ,125
2026-04-19,06:00,JB Sentral,Woodlands CIQ,187
2026-04-19,07:00,JB Sentral,Woodlands CIQ,410
2026-04-19,08:00,JB Sentral,Woodlands CIQ,322
2026-04-19,08:00,Woodlands CIQ,JB Sentral,320
2026-04-19,09:00,Woodlands CIQ,JB Sentral,320
2026-04-19,10:00,JB Sentral,Woodlands CIQ,323
2026-04-19,11:00,JB Sentral,Woodlands CIQ,326
2026-04-19,11:00,Woodlands CIQ,JB Sentral,320
2026-04-19,12:00,JB Sentral,Woodlands CIQ,321
2026-04-19,12:00,Woodlands CIQ,JB Sentral,325
2026-04-19,13:00,Woodlands CIQ,JB Sentral,215
2026-04-19,14:00,JB Sentral,Woodlands CIQ,321
2026-04-19,15:00,JB Sentral,Woodlands CIQ,326
2026-04-19,15:00,Woodlands CIQ,JB Sentral,200
2026-04-19,16:00,JB Sentral,Woodlands CIQ,320
2026-04-19,16:00,Woodlands CIQ,JB Sentral,122
2026-04-19,17:00,JB Sentral,Woodlands CIQ,320
2026-04-19,17:00,Woodlands CIQ,JB Sentral,118
2026-04-19,18:00,Woodlands CIQ,JB Sentral,103
2026-04-19,19:00,JB Sentral,Woodlands CIQ,321
2026-04-19,20:00,JB Sentral,Woodlands CIQ,320
2026-04-19,20:00,Woodlands CIQ,JB Sentral,99
2026-04-19,21:00,JB Sentral,Woodlands CIQ,322
2026-04-19,21:00,Woodlands CIQ,JB Sentral,65
2026-04-19,22:00,JB Sentral,Woodlands CIQ,320
2026-04-19,22:00,Woodlands CIQ,JB Sentral,96
2026-04-19,23:00,Woodlands CIQ,JB Sentral,53
2026-04-20,05:00,JB Sentral,Woodlands CIQ,640
2026-04-20,06:00,JB Sentral,Woodlands CIQ,640
2026-04-20,07:00,JB Sentral,Woodlands CIQ,640
2026-04-20,08:00,JB Sentral,Woodlands CIQ,320
2026-04-20,08:00,Woodlands CIQ,JB Sentral,320
2026-04-20,09:00,Woodlands CIQ,JB Sentral,320
2026-04-20,10:00,JB Sentral,Woodlands CIQ,322
2026-04-20,11:00,JB Sentral,Woodlands CIQ,320
2026-04-20,11:00,Woodlands CIQ,JB Sentral,320
2026-04-20,12:00,JB Sentral,Woodlands CIQ,322
2026-04-20,12:00,Woodlands CIQ,JB Sentral,290
2026-04-20,13:00,Woodlands CIQ,JB Sentral,184
2026-04-20,15:00,JB Sentral,Woodlands CIQ,324
2026-04-20,16:00,JB Sentral,Woodlands CIQ,320
2026-04-20,16:00,Woodlands CIQ,JB Sentral,102
2026-04-20,17:00,JB Sentral,Woodlands CIQ,323
2026-04-20,17:00,Woodlands CIQ,JB Sentral,172
2026-04-20,18:00,Woodlands CIQ,JB Sentral,320
2026-04-20,19:00,JB Sentral,Woodlands CIQ,320
2026-04-20,20:00,JB Sentral,Woodlands CIQ,322
2026-04-20,20:00,Woodlands CIQ,JB Sentral,318
2026-04-20,21:00,JB Sentral,Woodlands CIQ,317
2026-04-20,21:00,Woodlands CIQ,JB Sentral,318
2026-04-20,22:00,JB Sentral,Woodlands CIQ,306
2026-04-20,22:00,Woodlands CIQ,JB Sentral,154
2026-04-20,23:00,Woodlands CIQ,JB Sentral,51
2026-04-21,05:00,JB Sentral,Woodlands CIQ,640
2026-04-21,06:00,JB Sentral,Woodlands CIQ,640
2026-04-21,07:00,JB Sentral,Woodlands CIQ,640
2026-04-21,08:00,JB Sentral,Woodlands CIQ,320
2026-04-21,08:00,Woodlands CIQ,JB Sentral,274
2026-04-21,09:00,Woodlands CIQ,JB Sentral,318
2026-04-21,10:00,JB Sentral,Woodlands CIQ,322
2026-04-21,11:00,JB Sentral,Woodlands CIQ,257
2026-04-21,11:00,Woodlands CIQ,JB Sentral,320
2026-04-21,12:00,JB Sentral,Woodlands CIQ,182
2026-04-21,12:00,Woodlands CIQ,JB Sentral,240
2026-04-21,13:00,Woodlands CIQ,JB Sentral,132
2026-04-21,14:00,JB Sentral,Woodlands CIQ,214
2026-04-21,15:00,JB Sentral,Woodlands CIQ,322
2026-04-21,15:00,Woodlands CIQ,JB Sentral,84
2026-04-21,16:00,JB Sentral,Woodlands CIQ,323
2026-04-21,16:00,Woodlands CIQ,JB Sentral,77
2026-04-21,17:00,JB Sentral,Woodlands CIQ,320
2026-04-21,17:00,Woodlands CIQ,JB Sentral,212
2026-04-21,18:00,Woodlands CIQ,JB Sentral,320
2026-04-21,19:00,JB Sentral,Woodlands CIQ,322
2026-04-21,20:00,JB Sentral,Woodlands CIQ,323
2026-04-21,20:00,Woodlands CIQ,JB Sentral,320
2026-04-21,21:00,JB Sentral,Woodlands CIQ,321
2026-04-21,21:00,Woodlands CIQ,JB Sentral,320
2026-04-21,22:00,JB Sentral,Woodlands CIQ,188
2026-04-21,22:00,Woodlands CIQ,JB Sentral,206
2026-04-21,23:00,Woodlands CIQ,JB Sentral,57
2026-04-23,05:00,JB Sentral,Woodlands CIQ,640
2026-04-23,06:00,JB Sentral,Woodlands CIQ,639
2026-04-23,07:00,JB Sentral,Woodlands CIQ,640
2026-04-23,08:00,JB Sentral,Woodlands CIQ,320
2026-04-23,08:00,Woodlands CIQ,JB Sentral,312
2026-04-23,09:00,Woodlands CIQ,JB Sentral,320
2026-04-23,11:00,JB Sentral,Woodlands CIQ,300
2026-04-23,12:00,JB Sentral,Woodlands CIQ,171
2026-04-23,12:00,Woodlands CIQ,JB Sentral,322
2026-04-23,13:00,Woodlands CIQ,JB Sentral,320
2026-04-23,14:00,JB Sentral,Woodlands CIQ,231
2026-04-23,15:00,JB Sentral,Woodlands CIQ,314
2026-04-23,15:00,Woodlands CIQ,JB Sentral,178
2026-04-23,16:00,JB Sentral,Woodlands CIQ,322
2026-04-23,16:00,Woodlands CIQ,JB Sentral,113
2026-04-23,17:00,JB Sentral,Woodlands CIQ,320
2026-04-23,17:00,Woodlands CIQ,JB Sentral,317
2026-04-23,18:00,Woodlands CIQ,JB Sentral,320
2026-04-23,19:00,JB Sentral,Woodlands CIQ,323
2026-04-23,20:00,JB Sentral,Woodlands CIQ,321
2026-04-23,20:00,Woodlands CIQ,JB Sentral,320
2026-04-23,21:00,JB Sentral,Woodlands CIQ,319
2026-04-23,21:00,Woodlands CIQ,JB Sentral,320
2026-04-23,22:00,JB Sentral,Woodlands CIQ,166
2026-04-23,22:00,Woodlands CIQ,JB Sentral,320
2026-04-23,23:00,Woodlands CIQ,JB Sentral,102
2026-04-22,05:00,JB Sentral,Woodlands CIQ,640
2026-04-22,06:00,JB Sentral,Woodlands CIQ,640
2026-04-22,07:00,JB Sentral,Woodlands CIQ,640
2026-04-22,08:00,JB Sentral,Woodlands CIQ,320
2026-04-22,08:00,Woodlands CIQ,JB Sentral,318
2026-04-22,09:00,Woodlands CIQ,JB Sentral,317
2026-04-22,10:00,JB Sentral,Woodlands CIQ,320
2026-04-22,11:00,JB Sentral,Woodlands CIQ,218
2026-04-22,11:00,Woodlands CIQ,JB Sentral,319
2026-04-22,12:00,JB Sentral,Woodlands CIQ,190
2026-04-22,12:00,Woodlands CIQ,JB Sentral,327
2026-04-22,13:00,Woodlands CIQ,JB Sentral,126
2026-04-22,14:00,JB Sentral,Woodlands CIQ,181
2026-04-22,15:00,JB Sentral,Woodlands CIQ,275
2026-04-22,15:00,Woodlands CIQ,JB Sentral,118
2026-04-22,16:00,JB Sentral,Woodlands CIQ,319
2026-04-22,16:00,Woodlands CIQ,JB Sentral,95
2026-04-22,17:00,JB Sentral,Woodlands CIQ,322
2026-04-22,17:00,Woodlands CIQ,JB Sentral,195
2026-04-22,18:00,Woodlands CIQ,JB Sentral,320
2026-04-22,19:00,JB Sentral,Woodlands CIQ,324
2026-04-22,20:00,JB Sentral,Woodlands CIQ,319
2026-04-22,20:00,Woodlands CIQ,JB Sentral,313
2026-04-22,21:00,JB Sentral,Woodlands CIQ,320
2026-04-22,21:00,Woodlands CIQ,JB Sentral,320
2026-04-22,22:00,JB Sentral,Woodlands CIQ,178
2026-04-22,22:00,Woodlands CIQ,JB Sentral,278
2026-04-22,23:00,Woodlands CIQ,JB Sentral,78
2026-04-24,05:00,JB Sentral,Woodlands CIQ,640
2026-04-24,06:00,JB Sentral,Woodlands CIQ,640
2026-04-24,07:00,JB Sentral,Woodlands CIQ,640
2026-04-24,08:00,JB Sentral,Woodlands CIQ,320
2026-04-24,08:00,Woodlands CIQ,JB Sentral,320
2026-04-24,09:00,Woodlands CIQ,JB Sentral,320
2026-04-24,10:00,JB Sentral,Woodlands CIQ,322
2026-04-24,11:00,JB Sentral,Woodlands CIQ,195
2026-04-24,11:00,Woodlands CIQ,JB Sentral,321
2026-04-24,12:00,JB Sentral,Woodlands CIQ,185
2026-04-24,12:00,Woodlands CIQ,JB Sentral,324
2026-04-24,13:00,Woodlands CIQ,JB Sentral,325
2026-04-24,14:00,JB Sentral,Woodlands CIQ,236
2026-04-24,15:00,JB Sentral,Woodlands CIQ,321
2026-04-24,15:00,Woodlands CIQ,JB Sentral,325
2026-04-24,16:00,JB Sentral,Woodlands CIQ,320
2026-04-24,16:00,Woodlands CIQ,JB Sentral,326
2026-04-24,17:00,JB Sentral,Woodlands CIQ,322
2026-04-24,17:00,Woodlands CIQ,JB Sentral,321
2026-04-24,18:00,Woodlands CIQ,JB Sentral,320
2026-04-24,19:00,JB Sentral,Woodlands CIQ,323
2026-04-24,20:00,JB Sentral,Woodlands CIQ,320
2026-04-24,20:00,Woodlands CIQ,JB Sentral,320
2026-04-24,21:00,JB Sentral,Woodlands CIQ,321
2026-04-24,21:00,Woodlands CIQ,JB Sentral,321
2026-04-24,22:00,JB Sentral,Woodlands CIQ,304
2026-04-24,22:00,Woodlands CIQ,JB Sentral,320
2026-04-24,23:00,Woodlands CIQ,JB Sentral,319
2026-04-25,05:00,JB Sentral,Woodlands CIQ,211
2026-04-25,06:00,JB Sentral,Woodlands CIQ,385
2026-04-25,07:00,JB Sentral,Woodlands CIQ,525
2026-04-25,08:00,JB Sentral,Woodlands CIQ,327
2026-04-25,08:00,Woodlands CIQ,JB Sentral,320
2026-04-25,09:00,Woodlands CIQ,JB Sentral,319
2026-04-25,10:00,JB Sentral,Woodlands CIQ,306
2026-04-25,11:00,JB Sentral,Woodlands CIQ,260
2026-04-25,11:00,Woodlands CIQ,JB Sentral,322
2026-04-25,12:00,JB Sentral,Woodlands CIQ,269
2026-04-25,12:00,Woodlands CIQ,JB Sentral,323
2026-04-25,13:00,Woodlands CIQ,JB Sentral,321
2026-04-25,14:00,JB Sentral,Woodlands CIQ,322
2026-04-25,15:00,JB Sentral,Woodlands CIQ,325
2026-04-25,15:00,Woodlands CIQ,JB Sentral,319
2026-04-25,16:00,JB Sentral,Woodlands CIQ,322
2026-04-25,16:00,Woodlands CIQ,JB Sentral,326
2026-04-25,17:00,JB Sentral,Woodlands CIQ,323
2026-04-25,17:00,Woodlands CIQ,JB Sentral,322
2026-04-25,18:00,Woodlands CIQ,JB Sentral,323
2026-04-25,19:00,JB Sentral,Woodlands CIQ,321
2026-04-25,20:00,JB Sentral,Woodlands CIQ,320
2026-04-25,20:00,Woodlands CIQ,JB Sentral,227
2026-04-25,21:00,JB Sentral,Woodlands CIQ,316
2026-04-25,21:00,Woodlands CIQ,JB Sentral,169
2026-04-25,22:00,JB Sentral,Woodlands CIQ,316
2026-04-25,22:00,Woodlands CIQ,JB Sentral,194
2026-04-25,23:00,Woodlands CIQ,JB Sentral,52
2026-04-26,05:00,JB Sentral,Woodlands CIQ,131
2026-04-26,06:00,JB Sentral,Woodlands CIQ,201
2026-04-26,07:00,JB Sentral,Woodlands CIQ,434
2026-04-26,08:00,JB Sentral,Woodlands CIQ,324
2026-04-26,08:00,Woodlands CIQ,JB Sentral,321
2026-04-26,09:00,Woodlands CIQ,JB Sentral,320
2026-04-26,10:00,JB Sentral,Woodlands CIQ,324
2026-04-26,11:00,JB Sentral,Woodlands CIQ,325
2026-04-26,11:00,Woodlands CIQ,JB Sentral,320
2026-04-26,12:00,JB Sentral,Woodlands CIQ,327
2026-04-26,12:00,Woodlands CIQ,JB Sentral,326
2026-04-26,13:00,Woodlands CIQ,JB Sentral,327
2026-04-26,14:00,JB Sentral,Woodlands CIQ,324
2026-04-26,15:00,JB Sentral,Woodlands CIQ,323
2026-04-26,15:00,Woodlands CIQ,JB Sentral,203
2026-04-26,16:00,JB Sentral,Woodlands CIQ,307
2026-04-26,16:00,Woodlands CIQ,JB Sentral,153
2026-04-26,17:00,JB Sentral,Woodlands CIQ,319
2026-04-26,17:00,Woodlands CIQ,JB Sentral,99
2026-04-26,18:00,Woodlands CIQ,JB Sentral,128
2026-04-26,19:00,JB Sentral,Woodlands CIQ,317
2026-04-26,20:00,JB Sentral,Woodlands CIQ,319
2026-04-26,20:00,Woodlands CIQ,JB Sentral,102
2026-04-26,21:00,JB Sentral,Woodlands CIQ,320
2026-04-26,21:00,Woodlands CIQ,JB Sentral,80
2026-04-26,22:00,JB Sentral,Woodlands CIQ,320
2026-04-26,22:00,Woodlands CIQ,JB Sentral,89
2026-04-26,23:00,Woodlands CIQ,JB Sentral,32
2026-04-27,05:00,JB Sentral,Woodlands CIQ,640
2026-04-27,06:00,JB Sentral,Woodlands CIQ,640
2026-04-27,07:00,JB Sentral,Woodlands CIQ,640
2026-04-27,08:00,JB Sentral,Woodlands CIQ,320
2026-04-27,08:00,Woodlands CIQ,JB Sentral,314
2026-04-27,09:00,Woodlands CIQ,JB Sentral,319
2026-04-27,10:00,JB Sentral,Woodlands CIQ,322
2026-04-27,11:00,JB Sentral,Woodlands CIQ,324
2026-04-27,11:00,Woodlands CIQ,JB Sentral,321
2026-04-27,12:00,JB Sentral,Woodlands CIQ,329
2026-04-27,12:00,Woodlands CIQ,JB Sentral,323
2026-04-27,13:00,Woodlands CIQ,JB Sentral,235
2026-04-27,15:00,JB Sentral,Woodlands CIQ,323
2026-04-27,16:00,JB Sentral,Woodlands CIQ,325
2026-04-27,16:00,Woodlands CIQ,JB Sentral,117
2026-04-27,17:00,JB Sentral,Woodlands CIQ,321
2026-04-27,17:00,Woodlands CIQ,JB Sentral,191
2026-04-27,18:00,Woodlands CIQ,JB Sentral,320
2026-04-27,19:00,JB Sentral,Woodlands CIQ,320
2026-04-27,20:00,JB Sentral,Woodlands CIQ,323
2026-04-27,20:00,Woodlands CIQ,JB Sentral,320
2026-04-27,21:00,JB Sentral,Woodlands CIQ,319
2026-04-27,21:00,Woodlands CIQ,JB Sentral,305
2026-04-27,22:00,JB Sentral,Woodlands CIQ,321
2026-04-27,22:00,Woodlands CIQ,JB Sentral,158
2026-04-27,23:00,Woodlands CIQ,JB Sentral,45
2026-04-28,05:00,JB Sentral,Woodlands CIQ,640
2026-04-28,06:00,JB Sentral,Woodlands CIQ,640
2026-04-28,07:00,JB Sentral,Woodlands CIQ,640
2026-04-28,08:00,JB Sentral,Woodlands CIQ,320
2026-04-28,08:00,Woodlands CIQ,JB Sentral,320
2026-04-28,09:00,Woodlands CIQ,JB Sentral,319
2026-04-28,10:00,JB Sentral,Woodlands CIQ,320
2026-04-28,11:00,JB Sentral,Woodlands CIQ,215
2026-04-28,11:00,Woodlands CIQ,JB Sentral,322
2026-04-28,12:00,JB Sentral,Woodlands CIQ,213
2026-04-28,12:00,Woodlands CIQ,JB Sentral,310
2026-04-28,13:00,Woodlands CIQ,JB Sentral,157
2026-04-28,14:00,JB Sentral,Woodlands CIQ,201
2026-04-28,15:00,JB Sentral,Woodlands CIQ,324
2026-04-28,15:00,Woodlands CIQ,JB Sentral,103
2026-04-28,16:00,JB Sentral,Woodlands CIQ,321
2026-04-28,16:00,Woodlands CIQ,JB Sentral,100
2026-04-28,17:00,JB Sentral,Woodlands CIQ,320
2026-04-28,17:00,Woodlands CIQ,JB Sentral,223
2026-04-28,18:00,Woodlands CIQ,JB Sentral,320
2026-04-28,19:00,JB Sentral,Woodlands CIQ,321
2026-04-28,20:00,JB Sentral,Woodlands CIQ,322
2026-04-28,20:00,Woodlands CIQ,JB Sentral,320
2026-04-28,21:00,JB Sentral,Woodlands CIQ,320
2026-04-28,21:00,Woodlands CIQ,JB Sentral,320
2026-04-28,22:00,JB Sentral,Woodlands CIQ,204
2026-04-28,22:00,Woodlands CIQ,JB Sentral,233
2026-04-28,23:00,Woodlands CIQ,JB Sentral,71
2026-04-29,05:00,JB Sentral,Woodlands CIQ,640
2026-04-29,06:00,JB Sentral,Woodlands CIQ,640
2026-04-29,07:00,JB Sentral,Woodlands CIQ,640
2026-04-29,08:00,JB Sentral,Woodlands CIQ,320
2026-04-29,08:00,Woodlands CIQ,JB Sentral,320
2026-04-29,09:00,Woodlands CIQ,JB Sentral,320
2026-04-29,10:00,JB Sentral,Woodlands CIQ,321
2026-04-29,11:00,JB Sentral,Woodlands CIQ,222
2026-04-29,11:00,Woodlands CIQ,JB Sentral,320
2026-04-29,12:00,JB Sentral,Woodlands CIQ,214
2026-04-29,12:00,Woodlands CIQ,JB Sentral,326
2026-04-29,13:00,Woodlands CIQ,JB Sentral,324
2026-04-29,14:00,JB Sentral,Woodlands CIQ,210
2026-04-29,15:00,JB Sentral,Woodlands CIQ,324
2026-04-29,15:00,Woodlands CIQ,JB Sentral,254
2026-04-29,16:00,JB Sentral,Woodlands CIQ,322
2026-04-29,16:00,Woodlands CIQ,JB Sentral,193
2026-04-29,17:00,JB Sentral,Woodlands CIQ,321
2026-04-29,17:00,Woodlands CIQ,JB Sentral,322
2026-04-29,18:00,Woodlands CIQ,JB Sentral,320
2026-04-29,19:00,JB Sentral,Woodlands CIQ,321
2026-04-29,20:00,JB Sentral,Woodlands CIQ,321
2026-04-29,20:00,Woodlands CIQ,JB Sentral,318
